PRODUCT_ID,TITLE,BULLET_POINTS,DESCRIPTION,PRODUCT_TYPE_ID,PRODUCT_LENGTH
1173079,Joe Black Round Sunglasses (Gun Metal) (JB-740|C1|46),"[Plastic lens with Metal frame,Ideal for Men and Women,Size: Small,Brown lens with Gun Metal colored frame,Lens Type: Gradient,Non-Polarized,100% UV protection]",,2799,669.2913379
2580229,LJL Traders Round Wall Air Hole Closer / Circle Air Cowl / Chimney Vent Pipe Cover / Air Vent Grille Cover Ducting / Mosquito Net / Dust Controller White ( 8 Inch Round ) - Pack of - (1),"[Easy to fix and clean,Proper Fitting In 8 Inch Diameter Holes,Prevent To Enter mosquitoes,lizard,cockroach,bee and rat,High quality plastic suitable for any type of climate,8"" Cowl Cover for Kitchen Chimney Exhaust Duct Pipe - 1 piece,Simple and elegant design]","Most Of The People Are Covering Their Windows And Doors With Mosqito Nets But Nobody Care About Wall Air Holes Chimney Vent Pipe Holes And Exhast Fan Holes.These Holes Are Given A Way To Enter Mosquitos and other Insects And They Spread Corona Like Diseases In Our Family. LJL Traders Exhaust Fan Cover Or Chimney Cover with Dust controller for Six inch air holes are high quality plastic nets with dust controllers integrated into them to prevent mosquitoes,lizard,cockroach,bee,spider and rat from entering while ensuring air passage. For years, home owners have been using different products that are difficult to fix, maintain or gets clogged with dust in a few months and render themselves useless but this is very easy to fix and clean,fixing with gum or double sided tape is not recommended.we would suggest you to fix it using screw to the wall",10128,800
1778443,Blutec Bottles Shells Rope Old Wood Design Printed Polycarbonate Back Cover for Vivo Y15 bl8211-13467 (Brown),"[Compatible Devices: Vivo Y15,Colour Name: Brown,Form Factor: Polycarbonate Back Cover Case,Durable, stylish & lightweight,Access to all ports and functions]","Blutec printed hard back case cover provides protection by preventing your mobile phone from dust and unnecessary scratches. It is made to fit perfect and gives the device its maximum protection. The hard case is reinforced from the proper edges, sides and back to prolong the life of your mobile phone. Besides its protection, it also has openings precisely made for the side buttons, charger port / dock connector, headset jack and speaker which allow you full access to all the functions on your device. Easy to install and last for a long time and the pattern on the surface looks great. It is the perfect case for protecting your phone from scratches, shock, and the elements. Kindly note: There may be slight change in color of design printed on case as seen on website, as there can be different monitor settings and also difference in ink transfer rate of printer to case.",12064,314.9606296
1125660,Hermle Ashland 22825N90340 Clock,"[Bracket Clock in a Cherry Finish with a Mechanical 8 Day Movement,Westminster Chimes,Assembled in the USA]","American styled bracket clock in classic oak finish, rich embossed dial.",8271,600
1399381,"Clothesline - Eroilor Outdoor Vacation Washing Line with 12 Coated Clothespins Perfect for Camping Holiday & Balcony, 6 to 11 Feet Long (Flexible), 4 Carabiners for Free - Black",,,10091,701
1222345,"Nike Mens Air Max Turbulence LS Running Shoe (10 D(M) US, Wolf Grey/Pure Platinum-White)",,,9208,1400
75785,The Ernst & Young Tax Guide 2003,,,28,839.72273
199300,Discharged Into Diapers,,,99,600
2441193,"Rasmika Leather Wallet Case Cover for Oppo A15s Vintage Flip Cover Inner Soft TPU, Leather Flip Stand Case with 3 Card Slot Holder Oppo A15s,(Brown)","[Specially Design For Oppo A15s Only.With Stylish Faux Leather.,Oppo A15s Precision cut-outs allow for full functionality while Mobile being protected. Change the volume answer a call charge your battery take a picture and listen to music without ever having to open your case.,Oppo A15s Leather Case : With slots for your ID cash credit cards never wonder where you set your wallet again Stop frantically looking around for your wallet and risk running late to work. We managed to create a slim and comfortable case,Back Cover : Oppo A15s Back Cover : This wallet inside has the soft tpu same color as leather tpu case. so the inside part will never damage or crack and as well as it also acts as shock proof case.,Kick back and relax with a kick-stand engineered into the design of Pirum leather case. Become a walking mobile theater for quick media sessions on the go Enjoy entertainment while you eat and off your Mobile screen]","This wallet case comes with card slots to store receipts, cards or emergency cash. You can now video chat or watch movies hands free in landscape mode with the wallet stand. Perfect and precise cut-outs allow easy access to all ports.Magnetic Flip Cover with Anti-Shock Cushion Technology for protection against small and accidental drops Easy to Install and remove, Protects your Mobile Phone from scratches.",2208,826.7716527
2713552,Riyasthya Women's Leather Embroiderd Rajasthani Jhuti/Mojris (Multicolor) (Numeric_5),"[Sole: Faux Leather,Closure: Pull On,Shoe Width: Medium,Closure: Slip On ,Shoe Width: Medium,COMFORTABLE SOLE; Extremely light sole and upper material for all day comfort Can Wear as daily wear casual wear party wear Non-slip sole is used realizing the high elasticity suppleness and long-lasting comfort FASHIONABLE AND TRENDY;Eye catching designs offers everyday fresh look in all seasons Standard Quality synthetic material used]","This ethnic Shoes/Jutis/Mojris for women to be worn all day long. Give a beautiful complement to your ethnic look in the form of these ethnic Shoes for ladies, having the best outer material along which make them comfortable to wear. This ethnic Shoes/Jutis/Mojris for women is very classy and unique look which gives you attractive look and its lace gives its different look. We provide individual, featuring a trendy, comfy and traditional ethnic flats for women and Flats for women.This Stylish Shoes/Jutis/Mojris for women with your ethnic apparel to complete your look. We manage the quality, style and durability of the products. This Flat heels for women stylish with sequence and fine quality material and will get you noticed for all good reasons. In vogue and agreeable, this match of level which is comprised of the great material having delightful outline makes it unique. Rajasthani and Ethnic to be worn throughout the day..we also deals in sandal for women,sandal for women daily wear,sandals for women latest,slippers for women flat,slipper for women stylish.",6017,472.4409444
2467190,Monte Carlo Premium Bedsheet King Size with 2 Pillow Covers 200 TC 100 % Cotton Multicolor,,,12083,2244.094486
1204164,"Buckle-Down Seatbelt Buckle Dog Collar - XXX Black/White - 1.5"" Wide - Fits 13-18"" Neck - Small","Buckle-Down Seatbelt Buckle Dog Collar - XXX Black/White - 1.5"" Wide - Fits 13-18"" Neck - Small",,7206,1800
899278,"Rohl AS425EB Air Activated Switch Button Only for Waste Disposal Including Escutcheon Base and Fastening Nut, English Bronze","[Air activated swith button,Remote on/off air switch button only,Does not include airswitch hardware,Transmitter button with escutcheon, base and fastening nut included,Escutcheon and button made of brass]","AS425EB Finish: English Bronze Features: -Remote on/off air switch button does not include hardware. -Transmitter button with escutcheon,base and fastening nut include. -Brass construction. Product Type: -Accessory. Country of Manufacture: -United States. Dimensions: -1.25'' Cutout. Overall Height - Top to Bottom: -2.25"". Overall Width - Side to Side: -1.75"". Overall Depth - Front to Back: -1.75"".",10026,175
1766167,Spykar Men's Skinny Fit Jeans (EASKN-DEV-89_Raw Blue_34),"[Color name: Raw Blue,Material: Cotton,Pattern: Plain,Machine Wash]",,2835,393.700787
1030197,"Tough, Waterproof, USA Made: Certified Intrinsically Safe Carbon Monoxide Detector & CO Meter (CO Inspector Industrial by Sensorcon)",,,5983,320
296752,The English Bodley Family (Classic Reprint),,,40,598.424
2657162,"Cute Cosmetic Bag, TV Show Makeup Bag Travel Organiser Case with Zipper Best Friends Sister Women Girls Ladies Friendship Gifts, Cosmetic Bag L 3, One Size","[【Women Romantic Cosmetic Bag For Purse】: Are you still worrying about what suprise gift to give her? You should be thankful that you saw this fun cosmetic bag for women. Our large cosmetic bag is made of high-quality linen material, which is not easy to get dirty and easy to clean.,【Unique Makeup Bags For Women Size】: The size of this large makeup bag beauty gifts for women is 23x18x5(cm)=9Lx7Hx2W''. This makeup bag organizer friend gifts for women unique is a good size and you can use it to easily carry what you need, this cosmetic bag for purse is a great way to go out A must-have product for travel and daily storage of cosmetic bottles.,【Utility Cute Makeup Bag】: Are you looking for this lightweight, easy to carry, reusable, durable makeup bag travel cosmetic bag? Our large cosmetic bag holds your mascara, lipstick, cream, phone, sunglasses, power bank, and other travel gadgets.,【Women's Favorite Suprise Gifts】: This kawaii makeup bag gifts for women under 20 dollars can be as birthdays, anniversaries, anniversaries, weddings, housewarming gifts for your best friends, girlfriend, wife, mother, daughter, etc. This makeup bag largely is a must-have favorite for women one of the gifts choices.,【Customer First】：Our brand adheres to the principle of customer first. If you have any question, please feel free to contact us first, we will reply in 24 hours. We will try our best to solve any problems and provide you with the best customer services.]","<p><b>Product Description</b></p><p>Are you still struggling to find the right makeup bag cosmetic bag? Congrats on finding it, our makeup bag organizer cosmetic bags are perfect for traveling, everyday storage of your various cosmetic bottles, and more. We specialize in producing the perfect travel makeup bag cosmetic bag for any occasion! Don't hesitate, take one home with you!</p><p></p><p><b>How To Love Your Bag:</b></p><p>1. Our makeup bags for women cosmetic bags are easy to clean, so I recommend hand washing.</p><p>2. We recommend washing them inside out in cold water and then hanging drying them.</p><p>3. Don't iron your makeup bags.</p><p></p><p>Thank you very much for your browsing. If you like our large makeup bag, I suggest you bookmark us, because we will have monthly or even weekly updates, and there will be more patterns of makeup bags for purses for you to choose from.</p><p></p><p>This makeup bag large size data is due to different measurement methods, and the error within 1-3cm is a normal phenomenon.</p><p></p><p>Any questions please feel free to contact us first, we will reply in 24 hours. We will try our best to solve any problems and provide you with the best customer service.</p>",367,905.5118101
2044215,"The New Bulletproof Diet Cookbook: Simplified Guide To Eat Fats, Lose Fats Including Fresh and Delicious Recipes",,,82,550
1167220,meSleep Delhi Chal Hard Drive Skin,"[meSleep hard drive skins protect your device from dirt, minor scratches & dullness,Compatible with all hard drives upto 4 inches,The skins by meSleep are easy to install & remove without leaving any gum or residue.,meSleep hard drive skins enable you and your device a unique look which are cool, trendy & personalized,Set of 2 for both sides | Dimension (WxH) : 3.5 x 5 inches]","meSleep Hard Drive Skins made of super-durable 3M vinyl feature patented air release technology for a smooth, zero-bubble surface that protects your device from dirt, minor scratches & dullness, increasing its life & re-sale value without adding bulk. This skin is for both front and back surface of your hard drive and is compatible with almost all hard drives. Dimensions (W x H): 3.5 inches x 5 inches Compatibility: Most laptops with screen sizes ranging from 10"" to 15.6"" Instructions for application: 1. Make sure your hard drive is clean. Wipe it off with a soft cloth. The hard drive should be free of dust, fat or grease - otherwise the hard drive skin may not stick to your hard drive as well as it's supposed to. 2. Take the measurement of the applying area 3. Trim the exact size before applying with a blade/scissors 4. Align the hard drive skin on your hard drive, take care that you put it on straight and in the exact position that you want to place it 5. Remove only one side of the liner from sheet, align to the applying surface and start attaching them slowly 6. Proceed carefully with the use of a clean cloth and/or a plastic card (i.e. ATM card) to assure no air bubbles remain until the liner is removed",611,350
909578,"Tervis US Naval Academy Emblem Tumbler (Set of 4), 16 oz, Clear","[Keeps hot drinks hot and cold drinks cold,Co-polyester BPA and Melamine free construction,Microwave, freezer & dishwasher safe,Unconditional Lifetime Guarantee,Made in America]",COLL-S-16-USNA NCAA Team: US Naval Academy Features: -Set of 4 tumblers.-Keep your hot drinks hotter and cold drinks colder longer.-Capacity: 16 oz..-Material: Polycarbonate. Dimensions: -Dimensions: 6'' H x 3.3'' W. Collection: -Complements The Collegiate collection.,1424,706.2
264494,The Preparation of Benzoic Acid by Oxidation of Toluol,,,6104,744.093
1667963,"VFAN Charger Charging Cable Clip for Garmin Vivoactive HR, Fast Charge and Data Sync","[Suitable for All 5V DC OUT Power Source, Like Laptop USB Port, Wall Charger, Car USB Charger, Power Bank, etc.,Length: 3.3FT/100CM. More Convenient for business users and travelers.,Geat Parts for travelers and business users, Charging at anytime and anywhere.,Sae More Time! Fast Charging and Data Sync Designing. Note: Garmin Watch DO NOT included.,Compatible with Garmin Vivioactive HR Smart Watch ONLY.]","<br>Protect your smart watch from over charging and voltage.<br> Convenient for travelers and business users.<br> Data sync and charge your garmin watch at the same time on your PC or just plug directly into your wall charger or car USB charger. It is better to charge your watch before the battery runs out. <br> Accessories ONLY, SMARTWATCH DO NOT included. <br>",2197,4724.409444
120937,The Politics of Human Rights Protection: Moving Intervention Upstream With Impact Assessment,,,123,638
790699,Tongue Sandwich,,,7,1220.47
1156105,Premium - Passenger Windshield Wiper Blade for 2009-2017 Mazda 6 & Reminder Sticker,"[Includes 2 items: Goodyear Wiper Blades Premium Passenger-Side (Size 18) & CarPartsClub Windshield Mount (CarPartsClub Wiper Reminder Sticker),Goodyear Wiper Blades Premium line is the match between performance and economy. These Goodyear Premium Wiper Blades are made in the USA and designed to perform in all weather conditions. With Goodyear wiper blades you can be assured that, you will experience superior wiper blade performance to keep your windshield clear for a safe driving experience. Goodyear Wiper Blades are made in the USA and designed to perform in all weather conditions.]","Windshield Wiper Blade Bundle fits 2009-2017 Mazda 6 and includes Passenger-Side (Size 18),Windshield Mount (CarPartsClub Wiper Reminder Sticker)<br/>Premium - Passenger Windshield Wiper Blade [[fitment]] & Reminder Sticker<br/>Goodyear Wiper Blades Premium line is the match between performance and economy. These Goodyear Premium Wiper Blades are made in the USA and designed to perform in all weather conditions. With Goodyear wiper blades you can be assured that, you will experience superior wiper blade performance to keep your windshield clear for a safe driving experience. Goodyear Wiper Blades are made in the USA and designed to perform in all weather conditions.<br/>",7652,1800
310736,Communicating Gender and Advocating Accountability in Global Development (Palgrave Studies in Communication for Social Change),,,6327,550
1817458,(Renewed) CP Plus Outdoor Wireless IP Camera (2 MP),"[This Certified Refurbished product is tested to work and look like new with minimal to no signs of wear & tear; the product comes with relevant accessories and is backed by a minimum six month supplier backed warranty; box may be generic,1080p full hd plug and play wi-fi camera, which enables crisp images that reveal smallest details with clarity,Easy installation with Ezykam+ app, saves cost and trouble of installation,Home on phone: Access footage of your home/office round the clock from anywhere in the world on your phone from the ezykam+ app,Intelli-Fi: Connect to your local Wi-Fi in a jiffy. Simply select network, input password, and you are good to go]",Access footage of your home/office round the clock from anywhere in the world on your phone from the ezykam+ app.,2038,409.448
1331622,"Caroline's Treasures BB6046DS1216 Easter Staffordshire Bull Terrier Blue Metal Print, 16 x 12"", Multicolor","[Indoor or outdoor aluminum Artwork prints,12 inches by 16 inches with Hanging rope and rounded corners,Great for kitchen, bath, child's room,Add Artwork to the patio, porch, lanai, or veranda,Made in the USA]","Easter Eggs Staffordshire Bull Terrier Blue Wall or Door Hanging Prints BB6046DS1216 Great for inside or outside these Aluminum prints will add a special touch to your kitchen, bath, front door, outdoor patio or any special place. 12 inches by 16 inches and full of color. This item will take direct sun for a while before it starts to fade. Rust and Fade resistant. Aluminum Print with Hanging Rope. Rounded Corners. All of our items are made or printed in the USA. Make sure to always buy our quality products from a trusted authorized US reseller.",1555,1200
976356,"Kaloo Bliss Doudou Rabbit, Round","[Their flat design allows them to be drawn in close to an infant embrace,Packed in round Kaloo keepsake box,Machine washable and dryable]","The French word Doudou causes many people to smile. The loose translation is Soft and Cute. In North America they are known as Binkey's, Lovey's and Blankie's. Their flat design allows them to be drawn in close to an infant embrace.",1116,790
1279739,Rosemarie Collections 100% Cashmere Winter Scarf Made in Scotland,"[Made in Scotland. Hand wash or dry clean,Size: 65 inches long by 12 inches wide,This high quality, soft warm scarf makes a great gift,Packaged in a lovely gift box]","Rosemarie Collections is a Women Owned Small Business located in the USA! We offer fashionable jewelry and accessories for all occasions, a nice addition to your own collection or a great gift for someone special.",2817,6500
427218,My Korean Childhood: Growing Up in North Korea Before the Second World War,,,23,600
968764,"NFL Seattle Seahawks in Country Flag with Grommets, 3 x 5-Foot","[LICENSED NFL product,100% heavy duty polyester construction,Metal grommets for hanging,Team Country flag,2 heavy duty metal grommets for hanging,Official NFL Licensed Product]","Show everyone that you are a die-hard fan by hanging up this 3-foot x 5-foot NFL flag. This officially licensed flag is made of durable, 100% polyester and is designed with 2 heavy-duty metal grommets so it is easy to hang. This high-quality flag is decorated in the team colors and proudly displays the official team graphics in the center.",8470,1200
1105580,"Adidas Golf Men's Climaproof Advance Rain Pants, Black, Small","[Four-way stretch fabric,Fully seamed sealed,Two front and back pockets]",adidas Men's SoftShell Advance Storm Pant - Black - Small,3517,1550
57789,"Poemata (Latin, Greek and Italian Poems)",,,6118,598.424
2301221,"Hopscotch Boys and Girls Mesh Text Printed Slip On in Red, UK:13 (FAQ-3512297)",UK Size: 13 / Insole Length: 19.6 CM,"A must have from our collection! We make sure your kids look stylish & cute while still being comfortable.Sort their Outfit with us. It's time to update your little ones wardrobe with something charmingly trendy. If they got it, let'em flaunt it!",3159,100
2859635,"Cat Litter Mat Kitty Litter Trapping Mat, 21"" × 14"" Honeycomb Double Scatter Control Layer Mat, Double Layer Waterproof Urine Proof Non-Slip Kitty Litter Mat - Urine & Waterproof, Washable, Easy Clean",,,5,590.5511805
2134557,Styling Success Medium size Hair Claw / clip / hair clutcher combo of 12 pices for Women and girls(vr-14) (pattern5),"[Material: plastic || colour : multi || pack of 12 pices hair clip black,Daily usable hair clip for women,Very Easy to Use and Manage the Hairs,High and Good Quality hair clip multi,Best for long and thik hair]",Soham international provide you the best quality and exclusive accessories inspired by latest trends at are very reasonable prices.<br> All products are made of high quality materials. <br> This Hair Clutcher/Clips will secure your hair perfectly. <br> This Clutches/Clips/Claw is a very easy to use and suitable for school girls/Kids.<br> Also good for daily use to make different hairstyles.<br>,3360,275.5905509
116362,The Last Gun (Black Horse Western),,,97,759.841
1626548,"Kandid Motorbike Protector Gloves Half Finger (Large, Green, Set of 2)","[Best half finger bike riding glove for driving , bike riding,Protection means having the right gear for your needs whether you are riding.,These durable half finger rubber knuckle gloves will protect your hands.,Half finger design for full protection, both protects hands from impact and abrasion.,Velcro backing at the wrist adjustment design makes gloves easy to wear and take off. Pre-curved design & lean ergonomic cut follows the contours of your hand for greater dexterity and less bulk when holding objects]",,7783,393.700787
191371,Thornapple Girl: One Family Against the Lumber Trust,,,6104,600
2823502,YUPHORIA Aevenger Desgn Designer Printed Soft Mobile Back Cover for Vivo Y15,"[Material : Premium Class Silicone Back Cover.,Printed Silicon Back Cover.,Soft & Flexible Back Cover.,Camera Protection Bump.Professional Transparent Case.,Matte finish high definition printing.]","Provides excellent protection for your Phone. Luxurious Look Lightweight and stylish case. Slim fit snap-on case allows easy access to all buttons, controls and ports",12556,314.9606296
2073011,NAVMIL Store Kitchen Sink Organiser Organizers soap Stand Drainer Home Accessories strainers Dish Rack Sponge Holder Basket.,"[✅ [FLEXIBLE] This portable sink hanging bag can be hanged anywhere you want. It can be easily carried to any place. It has an adjustable feature that makes it fit into most standard faucets.,✅ [MATERIAL] Manufactured from highly recommended and quality assured Silicone material which is Eco-friendly, non-toxic and health and environment friendly.,✅ [FEATURES] This portable sink hanging bag is waterproof ,durable and resistant to deformation thick material technology production, classic shape, stylish and beautiful, multi-purpose, can be used in kitchens, bathrooms and other scenes.,✅ [SAFE AND HYGIENIC] Our high quality portable sink hanging bag is having drain holes which prevents water accumulation and keeps the items stored safe and hygienic along the way.,✅ [WALL MOUNTED] Our portable and high quality sink hanging bag can be hanged in kitchen,bathroom or in living area easily to store kitchen or bathroom utilities.]","Our portable sink hanging bag is made of high quality assured silicone material which is suitable for your kitchen,bathroom or living area. It is a must have kitchen accessory in your smart kitchen. Our sink sponge holder hanging bag is made in a unique design which makes it work efficiently and effectively.Some of the advance features of our portable sink hanging bag are, Easy installation and removal Adjustable button makes it easy to store and clean Water proofed and Durable",1267,196.8503935
938081,Beach Bucket sand castle Play Set- 9 Pc Set,,US Toy Beach Bucket Sand Castle Play Set (8 Piece),1222,880
2520961,RD'S Store Purely Handmade Hand-painted RAM RAM SA TURBAN MAN (Younger Brother Of Padharo Sa Turban Man) Wooden Welcome Wall Hanging Signboard With Traditional Rajasthani Articulture For Welcoming Guests /Home Entrance/Decor,"[Product Description - This handmade signboard is crafted with an unique and attractive look. Decorating your outdoor spaces is as important as inside. Make your guests feel special , with vibrant pure handmade traditional, filled with love rajasthani welcome signboard ""RAM RAM SA"".,Size and Dimensions - Please refer to product images for a better understanding of the size.,Material Used - Wood (3.6 mm MDF board), cotton cords, clay, wooden beads.,Durability - High quality and Long lasting , Waterproof , Easy to handle, Easy to clean.,Customization - You can get similar products customized by dropping a message to the manufacturer.]","This handcrafted ram ram sa wall hanging is specially designed to welcome your guests with the saying "" RAM RAM SA "" in traditional rajasthani articulture. it is purely handmade with fine and glossy finishing. colours are sealed with sealer to make it more durable.",1555,770
1801164,"A.P HANDLOOM Cotton 06 Pcs Apsaras Design Sofa Covers Set of 5 Seater (3+1+1), Cushion Cover 16x16 Set of 5, Total 11 pc Sets","[Material is Cotton,Sofa Covers Set,5 Seater]",This Sofa Covers Set has a seating arrangement for 5 Seater. It is made of Cotton.,10319,787.401574
1893492,"BLISSart Coffee Mug, Chai Cup, Milk Mugs, Tea Cups, Ceramic Motivational Quotes Printed Mugs Gift for Men, Boys, Student, Kids, Friends, Colleague, Office, (Single Piece, Black, 350ml)","[Print Quality- We Use 6 Ink Printer to Print Mugs, That Gives More Accurate & Durable Print Than The 4 Ink Printers.,Product Quality- A+ Grade Ceramic Material Used In Making These Mugs Which Makes It More Durable & Strong Without Any Pin Dot On The Mug.,Features- Printed Both Sides, Elegant look of Unique luxury latest Stylish Designs by the designers, Dishwasher Safe, Microwave And Oven Safe, BPA Free, Environment Friendly, Reusable And Odorless. Instructions: Do Not Scrub From Outside. Design on The Mug:,BLISSart Inspirational Quotes Mugs Suitable For Home, Office, Team, Colleagues, Coworkers, Friends, Employees, Staff, Boss, Kids, Students, Men, Women, Boys, Girls, Girlfriend, Boyfriend, Lovers, Couple, Husband, Wife, Brother, Sister, Son, Daughter, Father, birthday gifts, corporate gifts. Use For: Black Coffee, Black Tea, Cold coffee, Hot Coffee Mug, Green Tea Cups, Travel Mugs, Crockery items,,Wide Range Of Collections For All Type of Occasions: Baptism, Easter, Christmas, Graduation, Bat Mitzvah, Birthday, Thanksgiving, Hanukkah, Memorial Day, Kwanzaa, New Year, Bachelor Party, Communion, Independence Day, Retirement, Bar Mitzvah, Bachelorette Party, Cocktail Party, St. Patricks Day, Housewarming, Confirmation, Halloween,]","<p><strong>About BISSart (Child Brand Of LEE-JOHN fashion)</strong></p><p><strong>BLISSart</strong> is a Top Brand With Very Low Returns, awarded as highly rated brand for the year 2020-21. You can be assured that you are selecting the best when you are buying BLISSart.</p><p>Enhance your tea or coffee experience with these unique styled and good quality Coffee/Milk mugs, Teacups, and saucer sets of 4/6 with your family or friends. Featuring an attractive and stylish design-milk mug from BLISSart. These coffee/ milk mugs are best for serving tea, coffee, milk, hot chocolate, green tea, black tea, black coffee, Milkshake, Chocolate milk, Lassi, and other hot beverages. These coffee/milk mugs would be a wonderful addition to your home.</p><p>It's a beautiful gift for your loved ones and A Perfect Gift for Any Occasions like Raksha Bandhan Gift, Christmas gift, couple gifts for anniversary or husband and wife, birthday gift for sisters and brothers, farewell gifts for colleagues, unique gifts for girls and boys, gift ideas for women, coffee mug for men and women’s, birthday gifts for girls and boys, Mother's Day, Father's Day, Women's Day, Teacher's Day, Rakhi, Diwali, Corporate, Official, etc. These Ceramic Unique Stylish Bone China White Clear Official Latest Design Cup Saucer Sets of 6 200ml, Coffee Mugs 400ml Set of 2, Teacup Set of 6 300ml are made for a great gift that will surely spark a smile on anyone's face.</p><p>BLISSart products make you happy by drinking a hot cup of your favorite beverage in this coffee mug. Dishwasher Safe, Microwave and Oven Safe, Freezer Safe, Non-Toxic, Reusable, Odorless and crafted from ceramic, which gives it a nice finish</p><p><strong>Features:</strong></p><ul><li>Material: Ceramic</li><li>Design: Attractive Multicolour</li><li>Microwave Safe</li><li>Dishwasher</li><li>Freezer Safe</li><li>Environment Friendly, Food Grade, Toughened Extra Strong Ceramic, Durable</li><li>Scratch resistance</li><li>Made in India</li></ul>",1396,472.4409444
108167,Terrors and Experts,,,84,550
1763196,"NyeKoncept Mid-Century Dining Chair, Green","[CAFR approved,Dye-sublimation printed design,Made in the USA]",,8345,2150
424237,Johnny Mack Brown: Classic Comics Library #340: The Complete Dell Four-Color Series --- Over 375 Pages --- All Stories -- No Ads,,,12415,850
183691,The Mental Side of Golf,,,207,598.424
2354384,"Stupell Industries Mint Sprigs Best of Herbs Garden Plants, Designed by Verbrugge Watercolor Wall Plaque, 10 x 15, Green","[Dimensions: 10 x 0.5 x 15 Inches,Ready to Hang - No Installation or Hardware Needed,Create beautiful art displays by learning and layering new artworks against your walls. Simply rest the artwork against a flat surface for a creative and clean presentation. Perfect for empty shelving or mantels, no installation or clean-up required.,All of our wall plaques start off as high quality lithograph prints that are then mounted on durable 0.5 inch thick MDF wood. Each piece is hand finished and comes with a fresh layer of foil on the sides to give it a crisp clean look.,Design by Verbrugge Watercolor]",,6548,1000
1527689,ArtzFolio Mid 1800s Old World Map Western & Eastern Hemispheres Bulletin Board Notice Pin Board | Vision Soft Board Combo with Thumb Push Pins | Black Frame 15.2 x 12 inch (39 x 30 cms),"[MULTI-PURPOSE USE: Flexible mounting | Use it both VERTICALLY or HORIZONTALLY | Pin up your notes, reminders or photos | Keep your space clean of any paper clutter | Hang it as a wall painting,MATERIAL: Framed cork board with a self-healing adaptive technology | Soft re-closing surface | Covered with natural finish printed fabric | Easy usage of push pins anywhere on the entire soft board | Pin Board; Black Frame | Pin Board; Black Frame | PACKAGE: 1 Bulletin Boards Framed | SIZE: 15.2 x 12 inch (39 x 30 cms),WITH FRAMING: Black colour frame | 0.75 inch wide polystyrene fibre frame (not wood) | Engineered wood at the back for additional strength,ELEGANT & EVERYWHERE USE: Framed pin board to enhance the beauty of your home & office | Ideal for use in your living room, kids room & kitchen as well as for hotels, hospitals, schools & offices,QUALITY ASSURED: Framed, light-weight & durable | Hand-crafted & made to perfection | NO ASSEMBLY REQUIRED - Pre-fitted with wall hanging hooks | Dispatched after MULTIPLE QUALITY CHECKS]",,5267,1520
1086918,"Griot's Garage (10526) Orange 5.5"" Foam Correcting Pad","[Chamfered edge maximized footprint, improving productivity and safety,Thermoset bonding adds durability,Premium loop attachment for long-lasting attachment of the backing plate,Set of three]",,7430,620
1235726,Topline Pittsburgh Pennsylvania Snow Globe 65mm,Glass,This is a 65 mm Pittsburgh Pennsylvania glass snow globe. It measures 8 inches around the globe and 4 inches from base to top of the globe. This is a great item to add to your collection.,8501,300
232089,"Hide and Seek, Or, the Mystery of Mary Grice",,,99,744.093
1471276,"Large Desk Pad Mouse Pad, Aisakoc 35.4''x15.75'' Non-Slip PU Leather Desk Mouse Pad Waterproof, Dual-Side Use Desk Gaming Writing Mat for Office Home (Brown+Grey)","[Dual Side Desk Pad - Specially designed with 2 color options, each side has one color, both side can be used. We offer various of colors to choose, it's a ideal desk accessory to adds a great pop of color to your desk!,Waterproof Desk protector Pad - Made of waterproof durable PU leather material, protects your desktop from scratches, stains, spills and scuffs. The surface of pad is also very easy to clean by wet cloth.,Large Desk Mouse Mat - Size of 35.4” x 15.75”. the desk mat is large enough to accommodate laptop, keyboard, mouse, books and still has plenty of room for movement, perfect for your wooden, glass and plastic desks.,Non-Slip Desk Writing Mat - Both of sides is Anti-slip, it's firm enough to keep the mat in one place during writing, typing and browsing, comfortable and smooth surface make it can be as a mouse pad or writing mat.,Widely Used -It's a great desk organizer to keep your desks clean and tidy, ideal for office desks, home desks, student desks, computer desks and dining tables etc. Come with a strap to roll up the pad easily and take it to anywhere. It is also a good gift choice for your family, friends and yourself.]","<b>Item size: 35.4 x 15.75x 0.08 inches /900 x 400 x 2 mm</b><br><br><b>-Smooth Surface for Comfortable Operation</b><br>Made of PU leather, smooth surface let you feel comfortable, and reduce fatigue on your arms and hands during movement.<br><br><b>-Dual Sides, Dual Colors</b><br>Both sides of mat can be used, each side has one color, just turn it over and you can utilize it, offer various colors match any desks.<br><br><b>-Elegant and Modern Element</b><br>Our desk cover pad has a streamlined look with sleek sophisticated design. It's a perfect gear for your workspace.<br><br><b>-Wider Area Surface</b><br>Provide large area to place your keyboard, mouse, books and other desk widgets. and still has spacious room for movements.<br><br><b>-Waterproof and Non-slip</b><br>The surface of pad is waterproof and anti-slip, it is easily keep your desk clean, and keep the pad stay one place even in intense moving.<br><br><b>-Portable Design, No Crease</b><br> The mat come along with a strap, it's easily rolled up to carry anywhere. Meanwhile the soft PU leather mat will lay flat when you unfold it, without any crease.<br><br> <b>What's Your Get:</b><br> 1 x large desk mouse pad<br> 1 x PU leather strap<br>12-month warranty with considerate customer service<br><br> <b>We offer friendly customer support in 24 hours/7 days, please don't hesitate to contact us if you have any questions about this desk mouse pad.</b><br>",5218,3543.307083
